ID,COUNT AREA,MONTH,DAY,YEAR,START TIME,END TIME,OBSERVERS,AWPE,GBHE,GREG,SNEG,BCNH,WTKI,NOHA,RTHA,RSHA,RLHA,SSHA,COHA,AMKE,MERL,PEFA,BBPL,PAGP,AMGP,LEGP,SNPL,SEPL,KILL,BLOY,AMAV,GRYE,LEYE,YELL,WILL,WATA,SPSA,WHIM,LBCU,MAGO,RUTU,BLTU,SURF,REKN,SAND,WESA,LESA,LWSA,BASA,DUNL,PEEP,SBDO,LBDO,DOSP,COSN,RNPH,REPH,PHAL,FEHA,OSPR,NOTES & OTHER SPECIES,PROOFED,ENTERED BY,WIPH,BAEA,SSCOHA,GOEA,SEOW,GRHE,AMBI,PESA,SESA,RUFF
843,LAW,12,5,1997,1100,1200,"G. BISHOP, J. TEMKO, D. WILLIAMS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,47,0,0,0,0,1103,0,0,0,0,6,26,46,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
844,MMG,12,5,1997,1015,1130,"T. WALTERS, T. HARRIGAN",0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,1,1,75,0,8,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
845,TPT,12,5,1997,1015,1130,"R. CURRIE, C. SCOTT",0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
846,WCD,12,5,1997,955,1115,"R. STALLCUP, E. BLUSTEIN",0,0,0,13,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,67,0,54,0,0,140,512,145,0,0,810,0,0,0,0,0,0,0,0,0,1,MUD FLATS WERE  SUBMERGED.VERY HIGH-TIDE,,,,,,,,,,,,
847,WHG,12,5,1997,1030,1040,J. KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
848,WPT,12,5,1997,1020,1115,J. EVENS,0,0,11,1,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,223,0,0,0,0,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
849,BIV,12,18,1997,930,1015,"S. ALL, R. CURR, T. NOR, D. WIM",0,2,4,2,0,0,0,1,1,0,0,0,0,0,1,79,0,0,0,0,0,0,0,0,7,0,0,258,0,0,0,0,324,0,0,0,0,188,639,14,0,0,321,0,0,10,61,0,0,0,0,1,1,,,,,,,,,,,,,
850,BRB,12,18,1997,940,1235,"R. STALLCUP, E. BLUSTEIN, G. BISHOP",0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,105,0,0,0,53,0,0,0,0,0,0,0,13,0,0,2,0,269,0,0,0,0,68,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,DUNLIN AT OUTER BEACH NORTH OF SPIT,,,,,,,,,,,,
851,CGP,12,18,1997,925,1040,"T. HORRIGAN, D. WILLIAMS",0,1,2,1,0,2,0,1,2,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
852,GIA,12,18,1997,850,900,T. WALTERS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
853,INV,12,18,1997,1020,1050,D. SCHURR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
854,LAW,12,18,1997,915,930,"R. STALLCUP, E. BLUSTEIN, G. BISHOP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0,0,159,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
855,MMG,12,18,1997,930,1100,"L. KAHN, T. WALTERS",0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,44,0,0,10,0,100,67,0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
856,TPT,12,18,1997,930,1030,"G. FLETCHER, C. SCOTT",0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,45,0,0,0,0,75,10,0,0,0,2,0,0,0,0,0,0,0,0,0,1,"TIDE HIGH, LITTLE EXPOSED MUD.",,,,,,,,,,,,
857,WCD,12,18,1997,930,1030,"J. KELLY, L. EDMONDSON",0,2,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,0,0,0,0,142,0,30,0,0,160,250,30,0,0,65,0,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,
858,WHG,12,18,1997,930,945,D. SCHURR,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
859,WPT,12,18,1997,928,1020,J. EVENS,0,1,6,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,70,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,1,CONCERN; SPARTINA INVASION MAY BE LIMITING SHOREBIRD USE.,,,,,,,,,,,,
860,BIV,1,20,1998,1400,1437,TERRY NORDBYE,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,206,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
861,BRB,1,20,1998,1400,1430,JUDY TEMKO AND ELLEN BLUSTEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,203,0,0,0,0,68,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
862,CGP,1,20,1998,1400,1530,HUGH 7 NORA BAIN,0,1,0,1,0,1,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,8,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
863,GIA,1,20,1998,1315,1325,TANIS WALTERS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PERHAPES 10 TO 12 ACRES COVERED BY FLOOD. MANY DUCKS,,,,,,,,,,,,
864,INV,1,20,1998,1455,1530,LEW AND MARILYN EDMONDSON,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
865,LAW,1,20,1998,1430,1530,JUDY TEMKO AND ELLEN BLUSTEIN,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,136,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
866,MMG,1,20,1998,1400,1530,GAY BISHOP AND LYNETTE KAHN,0,2,3,2,0,4,0,1,0,0,0,0,1,0,0,7,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
867,TPT,1,20,1998,1400,1455,G & V FLETCHER,0,3,2,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
868,WCD,1,20,1998,1400,1445,JOHN KELLEY,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159,0,0,0,0,355,0,0,0,0,420,575,30,0,0,143,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
869,WHG,1,20,1998,1400,1410,LEW AND MARILYN EDMONDSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,21,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
870,WPT,1,20,1998,1404,1500,JULES EVENS,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,15,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
871,BIV,2,2,1998,1230,1300,"S. ALLEN,D. SHURE, T. NORDBYE, ?",0,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLOODING, LITTLE OR NO TIDAL EXPOSURE",,,,,,,,,,,,
872,CGP,2,2,1998,1200,1315,J. THIESSEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
873,GIA,2,2,1998,1230,1240,"S. ALLEN,D. SHURE, T. NORDBYE, ?",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLOODING, LITTLE OR NO TIDAL EXPOSURE",,,,,,,,,,,,
874,INV,2,2,1998,1300,1315,JOHN KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLOODING, LITTLE OR NO TIDAL EXPOSURE",,,,,,,,,,,,
875,MMG,2,2,1998,1230,1400,"J. TEMKO, L. KAHN",0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,"FLOODING, LITTLE OR NO TIDAL EXPOSURE",,,,,,,,,,,,
876,TPT,2,2,1998,1215,1245,"G & V FLETCHER, A. SPENCER, L, EDMO",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,0,35,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
877,WCD,2,2,1998,1220,1245,"E. BLUSTEIN, R. STALLCUP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,33,800,0,0,0,5,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
878,WHG,2,2,1998,1230,1240,"J. KELLY, K. ETIENNE",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
879,WPT,2,2,1998,1225,1300,JULES EVENS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLOODING, LITTLE OR NO TIDAL EXPOSURE.NO SHOREBIRDS, ONLY DUCKS",,,,,,,,,,,,
880,BIV,2,17,1998,1200,1230,"B. BAEZ,C. SCOTT, R. KIRCAND",0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
881,BRB,2,17,1998,1150,1225,"R. STALLCUP, R. CURRIE",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,33,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
882,CGP,2,17,1998,1200,1330,"G. BISHOP, J. TEMKO",0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN BITTERN IN  LIVERMORE MARSH. 10 WILLETS FLEW NORTH AT 12:20.,,,,,,,,,,,,
883,GIA,2,17,1998,1120,1130,T. WALTERS,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
884,INV,2,17,1998,1245,1300,J. KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
885,LAW,2,17,1998,1225,1300,"R. STALLCUP, R. CURRIE",0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,92,0,0,0,0,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,283 BLACK BRANT,,,,,,,,,,,,
886,MMG,2,17,1998,1200,1330,"T. WALTERS,J. JACOBSON,L. KAHN",0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,30,0,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
887,TPT,2,17,1998,1200,1255,"G. AND V. FLETCHER, A. SPENCER, C.",0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,3,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
888,WCD,2,17,1998,1200,1255,"D. SCHURR, E. BLUSTEIN, T. HARRIGAN",0,1,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,36,0,0,0,0,785,677,20,0,0,870,40,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
889,WHG,2,17,1998,1210,1230,J. KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
890,WPT,2,17,1998,1200,1300,J. EVENS,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,12,0,0,0,0,5,0,0,35,0,4,0,0,0,0,0,0,0,0,0,1,"4 DUNLIN ARR. FROM N, DEPART E AT 12:11.",,,,,,,,,,,,
891,BIV,4,24,1998,850,912,T. NORDBYE,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,2,0,0,148,0,0,0,0,73,0,12,0,0,0,0,59,133,0,48,0,0,0,22,0,0,0,0,0,0,,,,,,,,,,,,,
892,BRB,4,24,1998,845,930,"R. STALLCUP, H. CAMERON",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,0,0,0,0,19,0,0,0,2,0,0,4,0,0,0,0,226,0,1,0,2,260,43,2,0,0,175,0,8,0,0,0,0,0,0,0,0,"FORSTER'S TERN 32, BONAPARTES GULL 28. SBDO- ALTERNATE PLUMAGE & VOICE",,,,,,,,,,,,
893,CGP,4,24,1998,800,830,J. KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
894,GIA,4,24,1998,845,900,T. WALTERS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,5,0,1,0,0,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,0,36,0,0,0,0,0,0,,,,,,,,,,,,,
895,INV,4,24,1998,945,1010,"K. FEHRING, E. ELLIOTT-SMITH",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TIDE VERY HIGH , NO FLATS EXPOSED.",,,,,,,,,,,,
896,LAW,4,24,1998,930,955,"R. STALLCUP, H. CAMERON",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,12,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""HOMO WINNEBAGO"" 214",,,,,,,,,,,,
897,MMG,4,24,1998,845,1015,G. BISHOP,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,4,0,0,0,2,5,0,0,0,0,0,45,0,0,0,20,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
898,WCD,4,24,1998,850,940,J. KELLY,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,49,0,1,2,0,132,0,8,0,0,15,825,0,0,0,80,0,0,0,22,0,0,0,0,0,0,,,,,,,,,,,,,
899,WHG,4,24,1998,845,915,"K. FEHRING, E. ELLIOTT-SMITH",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,1,0,17,0,0,0,0,39,37,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5 SBDO IDENTIFIED BY CALL,,,,,,,,,,,,
900,WPT,4,24,1998,847,930,J. EVENS,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,43,0,0,0,0,0,0,0,90,0,130,0,0,0,155,0,0,0,0,0,2,"POOR LIGHTING. DOWITCHERS WERE PROBABLY SHORT-BILLED, NO VOCALIZATION.",,,,,,,,,,,,
901,BRB,8,25,1998,1200,1300,"E.BLUSTEIN,R. STALLCUP",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,5,4,0,0,1,0,0,52,0,0,0,4,138,0,0,0,3,183,45,95,0,3,0,0,6,0,0,0,0,0,0,0,0,"6 REKN WERE JUVENILES. WATA ON ROCK JETTY AT MILLER LANDING PARK, FLEW SOUTH IN BAY",,,,,,,,,,,,
902,GIA,8,25,1998,1125,1135,T. WALTERS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
903,MMG,8,25,1998,1200,1320,"E. SABINE, T. WALTERS",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,1,0,3,0,0,0,0,4,0,0,0,0,0,41,80,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
904,BIV,8,25,1998,1200,1245,"H. OBER,R.KIRSCHMAN,C.SCOTT,T. NORDBYE",12,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
905,WPT,8,25,1998,1200,1320,D. FROEHLICH,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1,GRYE WERE LOCATED FURTHER UPSTREAM ALONG THE CREEK THAN THE COUNT AREA EXTENDS.,,,,,,,,,,,,
906,SPT,8,25,1998,1300,1330,"R. STALLCUP, E. BLUSTEIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THE SANDBAR IS NOW FORMED INTO A HOOK.,,,,,,,,,,,,
907,LAW,8,25,1998,1330,1345,"R. STALLCUP, E. BLUSTEIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
908,TPT,8,25,1998,1150,1225,"G. FLETCHER, A. SPENCER",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,53,0,0,0,0,107,5,7,0,0,0,68,112,0,0,0,0,0,0,0,0,0,0,0,0,2,FEW BIRDS ON BRAZIL QUADRANT. NO BIRDS INSIDE TOM'S POINT MARSH.,,,,,,,,,,,,
909,WCD,8,25,1998,1200,1300,"D. WILLIAMS, G. BISHOP",20,1,9,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,2,0,0,0,3,0,0,408,0,0,0,8,194,0,0,0,0,110,1400,1600,0,0,0,0,0,0,200,0,0,0,0,0,0,,,,,,,,,,,,,
910,CGP,8,25,1998,1200,1330,"J. TEMKO,L.KAHN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0,61,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
911,WHG,8,25,1998,1230,1235,J. KELLY,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,0,0,0,0,65,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
912,INV,8,25,1998,1310,1330,J. KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
913,BIV,11,11,1998,1325,1400,"B.BAEZ, T. NORDBYE",0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,60,0,0,0,0,18,0,0,0,0,0,50,10,0,0,6,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
914,WPT,11,11,1998,1330,1430,J. EVENS,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,16,0,0,0,0,65,493,87,0,0,1220,350,0,0,0,0,0,0,0,0,3,"MOTEL NEXT TO SHIELDS MARSH CUT DOWN CATTAILS SEPARATING MARSH FROM PROERTY. THIS AREA USED TO SUPPORT BLACK RAILS, SONG SPARROWS ETC.",,,,,,,,,,,,
915,GIA,11,11,1998,1320,1330,T. NORDBYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
916,MMG,11,11,1998,1330,1445,E. SABINE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,13,0,0,0,0,13,0,48,0,0,0,18,98,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
917,WHG,11,11,1998,1330,1338,D.SCHURR,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,PEFA FLUSHED THE GULCH CLEAN AT 1330.,,,,,,,,,,,,
918,INV,11,11,1998,1415,1450,D. SCHURR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,13,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
919,SPT,11,11,1998,1315,1330,"J. TEMKO, G. BISHOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
920,LAW,11,11,1998,1440,1510,"J. TEMKO, G. BISHOP",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
921,BRB,11,11,1998,1330,1430,"J. TEMKO, G. BISHOP",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,258,0,0,0,0,50,1,26,0,0,70,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
922,WCD,11,11,1998,1330,1500,"J. KELLY, G. BENNETT",0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,1,0,0,125,0,0,0,0,190,0,0,0,0,95,700,400,0,0,3000,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
923,TPT,11,11,1998,1330,1445,C. SCOTT,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,83,6,0,0,0,92,153,300,0,0,62,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,
924,CGP,11,11,1998,1330,1500,"N. BAIN, K. ETIENNE",0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,19,0,3,0,0,8,0,5,0,0,17,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,1 UNKNOWN HAWK,,,,,,,,,,,,
925,SPT,4,24,1998,930,945,"R. STALLCUP, H. CAMERON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
